id	isolate	country	continent	group	region	state	species	year	source	detailed_source	location	comments	date_entered	datestamp	clpA	clpX	nifS	pepX	pyrG	recG	rplB	uvrA	ST (MLST)
2212	BP-7	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		2018-03-13	2018-03-13	14	1	5	2	2	1	1	10	530
2213	BP-8	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		2018-03-13	2018-03-13	18	12	1	11	2	15	1	2	29
2214	BP-9	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"49, -95.23"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2218	F09.29	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes scapularis	"45.31, -73.01"		2018-03-13	2018-03-13	2	2	1	2	2	2	2	2	16
2219	F09.42	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes scapularis	"45.31, -73.01"		2018-03-13	2018-03-13	2	2	1	2	2	2	2	2	16
2220	F09.43	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes scapularis	"45.31, -73.01"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2221	F09.68	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes scapularis	"45.31, -73.01"		2018-03-13	2018-03-13	5	5	4	5	5	5	1	6	8
2233	K-103	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.23, -76.5"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2234	K-66	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.23, -76.5"		2018-03-13	2018-03-13	8	1	15	94	2	20	1	7	226
2235	K-94	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.23, -76.5"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2240	LP-20	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.56, -80.2"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2241	LP-25	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2001	tick	Ixodes scapularis	"42.56, -80.2"		2018-03-13	2018-03-13	18	12	1	11	2	15	1	2	29
2252	MB11-101	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.32, -96.93"		2018-03-13	2018-03-13	104	1	1	2	2	15	4	10	234
2253	MB11-108	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.2, -98.23"		2018-03-13	2018-03-13	8	1	15	8	12	20	1	7	51
2254	MB11-112	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	3	3	2	2	3	4	4	4	221
2255	MB11-113	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	12	2	1	2	1	16	76	2	227
2256	MB11-116	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2257	MB11-120	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2258	MB11-121	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	104	410
2259	MB11-122	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	8	1	1	1	4	16	1	7	32
2260	MB11-123	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	8	1	1	1	4	16	1	7	32
2261	MB11-124	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2262	MB11-129	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	3	3	2	2	3	4	4	4	221
2263	MB11-130	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	3	3	2	2	3	4	4	4	221
2264	MB11-133	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	3	3	2	2	3	4	4	4	221
2265	MB11-134	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.37, -98.24"		2018-03-13	2018-03-13	12	1	1	7	112	6	1	10	301
2266	MB11-137	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.17, -98.09"		2018-03-13	2018-03-13	8	1	1	14	2	6	1	10	48
2267	MB11-138	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.24, -98.68"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2268	MB11-141	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.24, -98.68"		2018-03-13	2018-03-13	23	1	17	20	2	1	1	10	55
2269	MB11-64	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	animal host	Deer mouse	"49.05, -96.48"		2018-03-13	2018-03-13	5	5	4	114	1	15	1	6	302
2270	MB11-66	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.05, -96.48"		2018-03-13	2018-03-13	7	6	12	1	2	5	5	5	46
2271	MB11-72	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		2018-03-13	2018-03-13	18	12	1	11	2	15	1	2	29
2272	MB11-75	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		2018-03-13	2018-03-13	18	12	1	11	2	15	1	2	29
2273	MB11-76	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		2018-03-13	2018-03-13	18	12	1	11	2	15	1	2	29
2274	MB11-80	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		2018-03-13	2018-03-13	8	1	15	94	2	20	1	7	226
2275	MB11-84	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.85, -97.47"		2018-03-13	2018-03-13	25	4	3	3	3	21	6	2	233
2276	MB11-86	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.32, -96.93"		2018-03-13	2018-03-13	8	1	15	8	12	20	1	7	51
2277	MB11-88	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.32, -96.93"		2018-03-13	2018-03-13	4	4	3	3	3	21	6	3	43
2278	MB11-97	Canada	North America	manitoba	Manitoba	Manitoba	Borrelia burgdorferi sensu stricto	2011	tick	Ixodes scapularis	"49.32, -96.93"		2018-03-13	2018-03-13	8	1	1	14	2	6	1	10	48
2279	NW13-30	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.72, -94.59"		2018-03-13	2018-03-13	5	5	4	5	1	15	1	6	222
2280	NW13-36	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.68, -94.16"		2018-03-13	2018-03-13	8	1	1	14	2	16	1	10	300
2281	NW13-38	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.68, -94.16"		2018-03-13	2018-03-13	8	1	1	14	2	16	1	10	300
2282	NW13-43	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.73, -94.61"		2018-03-13	2018-03-13	128	1	1	8	1	6	1	10	532
2283	NW13-45	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.72, -94.59"		2018-03-13	2018-03-13	5	5	4	5	1	15	1	6	222
2284	NW13-54	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Deer mouse	"48.68, -94.16"		2018-03-13	2018-03-13	8	1	1	1	4	16	1	7	32
2285	NW13-75	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2286	NW13-TI22	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.72, -94.59"		2018-03-13	2018-03-13	104	1	1	2	2	15	4	10	234
2287	NW13-TI26	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.72, -94.59"		2018-03-13	2018-03-13	18	12	1	11	2	15	1	2	29
2288	NW13-TI31	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2289	NW13-TI32	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2290	NW13-TI33	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2291	NW13-TI34	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2292	NW13-TI35	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2293	NW13-TI36	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Red squirrel	"48.72, -94.59"		2018-03-13	2022-02-23	8	2	5	93	2	8	1	84	225
2294	NW13-TI5	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.72, -94.59"		2018-03-13	2018-03-13	12	2	1	2	1	16	2	2	228
2295	NW13-TI7	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2013	animal host	Eastern chipmunk	"48.72, -94.59"		2018-03-13	2018-03-13	3	3	2	4	3	4	4	4	12
2296	ON12-006	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"43, -81.93"		2018-03-13	2018-03-13	5	5	4	5	5	5	1	6	8
2297	ON12-022	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.69, -76.4"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2298	ON12-028	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.69, -76.4"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2299	ON12-030	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.69, -76.4"		2018-03-13	2018-03-13	5	5	4	5	5	5	1	6	8
2300	ON12-035	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.23, -76.61"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2301	ON12-048	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.23, -76.61"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2302	ON12-050	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.23, -76.61"		2018-03-13	2018-03-13	8	1	15	94	2	20	1	7	226
2303	ON12-065	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	10	5	4	6	1	6	1	6	9
2304	ON12-068	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2305	ON12-069	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2306	ON12-079	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	5	5	4	5	5	5	1	6	8
2307	ON12-085	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	9	1	1	7	1	6	1	10	14
2308	ON12-088	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	10	5	4	6	1	6	1	6	9
2309	ON12-093	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2310	ON12-094	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	2	2	1	2	2	2	2	2	16
2311	ON12-098	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2312	ON12-100	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	4	4	3	3	3	3	3	3	19
2313	ON12-101	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"44.77, -76.22"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2314	PP05-1	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2315	PP05-2	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	10	5	4	6	1	15	1	6	36
2316	PP05-3	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2317	PP05-4	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2318	PP06-1	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	10	5	4	6	1	15	1	6	36
2319	PP06-11	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2320	PP06-2	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2321	PP06-3	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2322	PP06-4	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2323	PP06-6	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2324	PP06-7	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2325	PP06-8	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2326	PP06-9	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2006	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2327	PP07-1	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2328	PP07-3	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2329	PP07-4	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2330	PP07-5	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2331	PP07-6	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2332	PP08-3	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2008	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	10	5	4	6	1	15	1	6	36
2333	PP09-2	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2334	PP09-5	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2009	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	10	5	4	6	1	15	1	6	36
2335	PP10-1	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2010	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2336	PP10-2	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2010	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2337	PP10-3	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2010	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2338	PP10-5	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2010	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2339	PP12-19	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2340	PP12-2	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2341	PP12-25	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2342	PP12-7	Canada	North America	ontario	Ontario	Ontario	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"41.96, -82.52"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2343	qc10.d.467	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2010	tick	Ixodes scapularis	"45.78, -72.08"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2344	QC12a-085	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.55, -73.32"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2345	QC12a-138	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.55, -73.32"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2346	QC12a-154	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	8	1	1	1	4	6	1	7	4
2347	QC12a-163	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	3	3	2	4	3	4	4	4	12
2348	QC12a-168	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2349	QC12a-172	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2350	QC12a-175	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2351	QC12a-176	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2352	QC12a-192	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2353	QC12a-198	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	3	3	2	4	3	4	4	4	12
2354	QC12a-206	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2355	QC12a-207	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2356	QC12a-212	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	8	1	1	17	1	6	95	10	315
2357	QC12a-218	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	1	1	1	1	1	1	1	1	1
2358	QC12a-228	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	4	1	1	1	1	6	1	7	3
2359	QC12a-249	Canada	North America	qc_nf	Quebec	Quebec	Borrelia burgdorferi sensu stricto	2012	tick	Ixodes scapularis	"45.28, -72.98"		2018-03-13	2018-03-13	4	4	3	3	3	3	3	3	19
